258
FR0010208488;03/03/14;18.33;18.475;18.19;18.225;8357046
FR0010208488;04/03/14;18.395;18.75;18.375;18.71;6924756
FR0010208488;05/03/14;18.64;19.00;18.58;18.88;5994918
FR0010208488;06/03/14;18.95;19.095;18.90;19.04;5591702
FR0010208488;07/03/14;19.02;19.085;18.67;18.745;5657448
FR0010208488;10/03/14;18.735;19.095;18.70;18.915;4891035
FR0010208488;11/03/14;19.22;19.405;19.01;19.28;7582451
FR0010208488;12/03/14;19.19;19.245;18.965;19.235;6410757
FR0010208488;13/03/14;19.24;19.325;18.965;18.965;5682558
FR0010208488;14/03/14;18.865;19.025;18.63;18.87;7443416
FR0010208488;17/03/14;18.955;19.25;18.835;19.18;5508104
FR0010208488;18/03/14;19.485;19.85;19.345;19.70;10801647
FR0010208488;19/03/14;19.68;19.80;19.48;19.71;5738629
FR0010208488;20/03/14;19.525;19.63;19.355;19.63;6452474
FR0010208488;21/03/14;19.565;19.76;19.375;19.515;7484291
FR0010208488;24/03/14;19.50;19.56;19.295;19.385;4820070
FR0010208488;25/03/14;19.32;19.805;19.32;19.73;5541099
FR0010208488;26/03/14;19.685;19.745;19.475;19.705;5852515
FR0010208488;27/03/14;19.68;19.79;19.43;19.705;4129011
FR0010208488;28/03/14;19.78;19.96;19.685;19.96;3781545
FR0010208488;31/03/14;19.94;19.95;19.745;19.86;4429121
FR0010208488;01/04/14;19.81;19.975;19.66;19.83;4300072
FR0010208488;02/04/14;19.77;19.835;19.64;19.735;5323122
FR0010208488;03/04/14;19.705;19.795;19.505;19.71;5654860
FR0010208488;04/04/14;19.70;19.745;19.475;19.605;5959851
FR0010208488;07/04/14;19.50;19.94;19.50;19.805;5834583
FR0010208488;08/04/14;19.83;20.025;19.705;19.96;6197212
FR0010208488;09/04/14;19.995;20.145;19.88;19.93;5177064
FR0010208488;10/04/14;20.015;20.02;19.795;19.915;5659729
FR0010208488;11/04/14;19.595;19.725;19.48;19.625;6036532
FR0010208488;14/04/14;19.525;19.80;19.435;19.79;4412211
FR0010208488;15/04/14;19.755;19.835;19.63;19.655;4754925
FR0010208488;16/04/14;19.80;19.98;19.755;19.97;5022599
FR0010208488;17/04/14;19.975;19.995;19.87;19.94;5165685
FR0010208488;22/04/14;20.045;20.045;19.845;19.995;5940878
FR0010208488;23/04/14;20.02;20.02;19.52;19.565;5542508
FR0010208488;24/04/14;19.60;19.65;19.21;19.365;6027724
FR0010208488;25/04/14;19.385;19.385;18.995;19.07;5656098
FR0010208488;28/04/14;19.055;19.20;18.78;19.00;7216379
FR0010208488;29/04/14;19.11;19.29;18.865;18.96;5881145
FR0010208488;30/04/14;18.25;18.36;18.085;18.175;7336587
FR0010208488;02/05/14;18.465;18.745;18.415;18.545;10363432
FR0010208488;05/05/14;18.605;18.715;18.35;18.67;4276252
FR0010208488;06/05/14;18.75;18.845;18.65;18.67;5987366
FR0010208488;07/05/14;18.715;18.82;18.63;18.77;5921983
FR0010208488;08/05/14;18.84;19.115;18.815;19.08;6373145
FR0010208488;09/05/14;19.07;19.325;19.03;19.31;5243596
FR0010208488;12/05/14;19.33;19.55;19.33;19.465;4942021
FR0010208488;13/05/14;19.46;19.595;19.35;19.585;4288397
FR0010208488;14/05/14;19.56;19.77;19.425;19.51;5135268
FR0010208488;15/05/14;19.64;19.71;19.315;19.345;7187072
FR0010208488;16/05/14;19.385;19.495;19.245;19.425;5268082
FR0010208488;19/05/14;19.465;19.74;19.425;19.685;5196250
FR0010208488;20/05/14;19.69;19.79;19.65;19.79;4076790
FR0010208488;21/05/14;19.77;20.005;19.76;19.99;5851574
FR0010208488;22/05/14;20.23;20.365;20.19;20.305;9785671
FR0010208488;23/05/14;20.33;20.365;20.185;20.29;4359401
FR0010208488;26/05/14;20.285;20.415;20.245;20.415;3274162
FR0010208488;27/05/14;20.425;20.475;20.23;20.40;3805162
FR0010208488;28/05/14;20.36;20.445;20.18;20.39;3497890
FR0010208488;29/05/14;20.40;20.42;20.235;20.375;2427924
FR0010208488;30/05/14;20.46;20.50;20.38;20.485;12308682
FR0010208488;02/06/14;20.565;20.625;20.395;20.49;3975421
